2026-02-10 00:16:56 startup archives install
2026-03-18 10:24:13 status unpacked libsm6:amd64 2:1.2.3-1build3
2026-03-18 10:24:13 install libxt6t64:amd64 <none> 1:1.2.1-1.2build1
2026-03-18 10:24:13 status half-installed libxt6t64:amd64 1:1.2.1-1.2build1
2026-03-18 10:24:13 status unpacked libxt6t64:amd64 1:1.2.1-1.2build1
2026-03-18 10:24:13 install libxmu6:amd64 <none> 2:1.1.3-3build2
2026-03-18 10:24:13 status half-installed libxmu6:amd64 2:1.1.3-3build2
2026-03-18 10:24:13 status unpacked libxmu6:amd64 2:1.1.3-3build2
2026-03-18 10:24:13 install libxaw7:amd64 <none> 2:1.0.14-1build2
2026-03-18 10:24:13 status half-installed libxaw7:amd64 2:1.0.14-1build2
2026-03-18 10:24:13 status unpacked libxaw7:amd64 2:1.0.14-1build2
2026-03-18 10:24:13 install libxfixes3:amd64 <none> 1:6.0.0-2build1
2026-03-18 10:24:13 status half-installed libxfixes3:amd64 1:6.0.0-2build1
2026-03-18 10:24:13 status unpacked libxfixes3:amd64 1:6.0.0-2build1
2026-03-18 10:24:13 install libxcursor1:amd64 <none> 1:1.2.1-1build1
2026-03-18 10:24:13 status half-installed libxcursor1:amd64 1:1.2.1-1build1
2026-03-18 10:24:13 status unpacked libxcursor1:amd64 1:1.2.1-1build1
2026-03-18 10:24:13 install libxcvt0:amd64 <none> 0.1.2-1build1
2026-03-18 10:24:13 status half-installed libxcvt0:amd64 0.1.2-1build1
2026-03-18 10:24:14 status unpacked libxcvt0:amd64 0.1.2-1build1
2026-03-18 10:24:14 install libxfont2:amd64 <none> 1:2.0.6-1build1
2026-03-18 10:24:14 status half-installed libxfont2:amd64 1:2.0.6-1build1
2026-03-18 10:24:14 status unpacked libxfont2:amd64 1:2.0.6-1build1
2026-03-18 10:24:14 install libxi6:amd64 <none> 2:1.8.1-1build1
2026-03-18 10:24:14 status half-installed libxi6:amd64 2:1.8.1-1build1
2026-03-18 10:24:14 status unpacked libxi6:amd64 2:1.8.1-1build1
2026-03-18 10:24:14 install libxrandr2:amd64 <none> 2:1.5.2-2build1
2026-03-18 10:24:14 status half-installed libxrandr2:amd64 2:1.5.2-2build1
2026-03-18 10:24:14 status unpacked libxrandr2:amd64 2:1.5.2-2build1
2026-03-18 10:24:15 install mesa-vulkan-drivers:amd64 <none> 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:15 status half-installed mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:17 status unpacked mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:17 install virtualbox-guest-utils:amd64 <none> 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:17 status half-installed virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:17 status unpacked virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:17 install x11-xserver-utils:amd64 <none> 7.7+10build2
2026-03-18 10:24:17 status half-installed x11-xserver-utils:amd64 7.7+10build2
2026-03-18 10:24:17 status unpacked x11-xserver-utils:amd64 7.7+10build2
2026-03-18 10:24:17 install x11-xkb-utils:amd64 <none> 7.7+8build2
2026-03-18 10:24:17 status half-installed x11-xkb-utils:amd64 7.7+8build2
2026-03-18 10:24:17 status unpacked x11-xkb-utils:amd64 7.7+8build2
2026-03-18 10:24:17 install xserver-common:all <none> 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:17 status half-installed xserver-common:all 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:17 status unpacked xserver-common:all 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:17 install libglvnd0:amd64 <none> 1.7.0-1build1
2026-03-18 10:24:17 status half-installed libglvnd0:amd64 1.7.0-1build1
2026-03-18 10:24:17 status unpacked libglvnd0:amd64 1.7.0-1build1
2026-03-18 10:24:17 install libegl1:amd64 <none> 1.7.0-1build1
2026-03-18 10:24:17 status half-installed libegl1:amd64 1.7.0-1build1
2026-03-18 10:24:18 status unpacked libegl1:amd64 1.7.0-1build1
2026-03-18 10:24:18 install libglx0:amd64 <none> 1.7.0-1build1
2026-03-18 10:24:18 status half-installed libglx0:amd64 1.7.0-1build1
2026-03-18 10:24:18 status unpacked libglx0:amd64 1.7.0-1build1
2026-03-18 10:24:18 install libgl1:amd64 <none> 1.7.0-1build1
2026-03-18 10:24:18 status half-installed libgl1:amd64 1.7.0-1build1
2026-03-18 10:24:18 status unpacked libgl1:amd64 1.7.0-1build1
2026-03-18 10:24:18 install xserver-xorg-core:amd64 <none> 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:18 status half-installed xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:18 status unpacked xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:18 install virtualbox-guest-x11:amd64 <none> 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:18 status half-installed virtualbox-guest-x11:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:18 status unpacked virtualbox-guest-x11:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:18 install xcvt:amd64 <none> 0.1.2-1build1
2026-03-18 10:24:18 status half-installed xcvt:amd64 0.1.2-1build1
2026-03-18 10:24:18 status unpacked xcvt:amd64 0.1.2-1build1
2026-03-18 10:24:18 install xfonts-encodings:all <none> 1:1.0.5-0ubuntu2
2026-03-18 10:24:18 status half-installed xfonts-encodings:all 1:1.0.5-0ubuntu2
2026-03-18 10:24:18 status unpacked xfonts-encodings:all 1:1.0.5-0ubuntu2
2026-03-18 10:24:18 install xfonts-utils:amd64 <none> 1:7.7+6build3
2026-03-18 10:24:18 status half-installed xfonts-utils:amd64 1:7.7+6build3
2026-03-18 10:24:18 status unpacked xfonts-utils:amd64 1:7.7+6build3
2026-03-18 10:24:19 install xfonts-base:all <none> 1:1.0.5+nmu1
2026-03-18 10:24:19 status half-installed xfonts-base:all 1:1.0.5+nmu1
2026-03-18 10:24:20 status unpacked xfonts-base:all 1:1.0.5+nmu1
2026-03-18 10:24:20 startup packages configure
2026-03-18 10:24:20 configure libxcb-dri3-0:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:20 status unpacked libxcb-dri3-0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status half-configured libxcb-dri3-0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status installed libxcb-dri3-0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 configure libx11-xcb1:amd64 2:1.8.7-1build1 <none>
2026-03-18 10:24:20 status unpacked libx11-xcb1:amd64 2:1.8.7-1build1
2026-03-18 10:24:20 status half-configured libx11-xcb1:amd64 2:1.8.7-1build1
2026-03-18 10:24:20 status installed libx11-xcb1:amd64 2:1.8.7-1build1
2026-03-18 10:24:20 configure libpciaccess0:amd64 0.17-3ubuntu0.24.04.2 <none>
2026-03-18 10:24:20 status unpacked libpciaccess0:amd64 0.17-3ubuntu0.24.04.2
2026-03-18 10:24:20 status half-configured libpciaccess0:amd64 0.17-3ubuntu0.24.04.2
2026-03-18 10:24:20 status installed libpciaccess0:amd64 0.17-3ubuntu0.24.04.2
2026-03-18 10:24:20 configure libxcb-xfixes0:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:20 status unpacked libxcb-xfixes0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status half-configured libxcb-xfixes0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status installed libxcb-xfixes0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 configure libxi6:amd64 2:1.8.1-1build1 <none>
2026-03-18 10:24:20 status unpacked libxi6:amd64 2:1.8.1-1build1
2026-03-18 10:24:20 status half-configured libxi6:amd64 2:1.8.1-1build1
2026-03-18 10:24:20 status installed libxi6:amd64 2:1.8.1-1build1
2026-03-18 10:24:20 configure libglvnd0:amd64 1.7.0-1build1 <none>
2026-03-18 10:24:20 status unpacked libglvnd0:amd64 1.7.0-1build1
2026-03-18 10:24:20 status half-configured libglvnd0:amd64 1.7.0-1build1
2026-03-18 10:24:20 status installed libglvnd0:amd64 1.7.0-1build1
2026-03-18 10:24:20 configure libxcb-glx0:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:20 status unpacked libxcb-glx0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status half-configured libxcb-glx0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 status installed libxcb-glx0:amd64 1.15-1ubuntu2
2026-03-18 10:24:20 configure libdrm-intel1:amd64 2.4.125-1ubuntu0.1~24.04.1 <none>
2026-03-18 10:24:20 status unpacked libdrm-intel1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:20 status half-configured libdrm-intel1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:20 status installed libdrm-intel1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:20 configure libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2 <none>
2026-03-18 10:24:20 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:20 status half-configured libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:20 status installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:20 configure x11-common:all 1:7.7+23ubuntu3 <none>
2026-03-18 10:24:20 status unpacked x11-common:all 1:7.7+23ubuntu3
2026-03-18 10:24:20 status half-configured x11-common:all 1:7.7+23ubuntu3
2026-03-18 10:24:23 status installed x11-common:all 1:7.7+23ubuntu3
2026-03-18 10:24:23 configure libxxf86vm1:amd64 1:1.1.4-1build4 <none>
2026-03-18 10:24:23 status unpacked libxxf86vm1:amd64 1:1.1.4-1build4
2026-03-18 10:24:23 status half-configured libxxf86vm1:amd64 1:1.1.4-1build4
2026-03-18 10:24:23 status installed libxxf86vm1:amd64 1:1.1.4-1build4
2026-03-18 10:24:23 configure libxcb-present0:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:23 status unpacked libxcb-present0:amd64 1.15-1ubuntu2
2026-03-18 10:24:23 status half-configured libxcb-present0:amd64 1.15-1ubuntu2
2026-03-18 10:24:23 status installed libxcb-present0:amd64 1.15-1ubuntu2
2026-03-18 10:24:23 configure libfontenc1:amd64 1:1.1.8-1build1 <none>
2026-03-18 10:24:23 status unpacked libfontenc1:amd64 1:1.1.8-1build1
2026-03-18 10:24:23 status half-configured libfontenc1:amd64 1:1.1.8-1build1
2026-03-18 10:24:23 status installed libfontenc1:amd64 1:1.1.8-1build1
2026-03-18 10:24:23 configure virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1 <none>
2026-03-18 10:24:23 status unpacked virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:23 status half-configured virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:26 status installed virtualbox-guest-utils:amd64 7.0.16-dfsg-2ubuntu1.1
2026-03-18 10:24:26 configure libepoxy0:amd64 1.5.10-1build1 <none>
2026-03-18 10:24:26 status unpacked libepoxy0:amd64 1.5.10-1build1
2026-03-18 10:24:26 status half-configured libepoxy0:amd64 1.5.10-1build1
2026-03-18 10:24:26 status installed libepoxy0:amd64 1.5.10-1build1
2026-03-18 10:24:26 configure libxfixes3:amd64 1:6.0.0-2build1 <none>
2026-03-18 10:24:26 status unpacked libxfixes3:amd64 1:6.0.0-2build1
2026-03-18 10:24:26 status half-configured libxfixes3:amd64 1:6.0.0-2build1
2026-03-18 10:24:26 status installed libxfixes3:amd64 1:6.0.0-2build1
2026-03-18 10:24:26 configure libxcb-sync1:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:26 status unpacked libxcb-sync1:amd64 1.15-1ubuntu2
2026-03-18 10:24:26 status half-configured libxcb-sync1:amd64 1.15-1ubuntu2
2026-03-18 10:24:26 status installed libxcb-sync1:amd64 1.15-1ubuntu2
2026-03-18 10:24:26 configure xfonts-encodings:all 1:1.0.5-0ubuntu2 <none>
2026-03-18 10:24:26 status unpacked xfonts-encodings:all 1:1.0.5-0ubuntu2
2026-03-18 10:24:26 status half-configured xfonts-encodings:all 1:1.0.5-0ubuntu2
2026-03-18 10:24:26 status installed xfonts-encodings:all 1:1.0.5-0ubuntu2
2026-03-18 10:24:26 configure libxrandr2:amd64 2:1.5.2-2build1 <none>
2026-03-18 10:24:26 status unpacked libxrandr2:amd64 2:1.5.2-2build1
2026-03-18 10:24:26 status half-configured libxrandr2:amd64 2:1.5.2-2build1
2026-03-18 10:24:27 status installed libxrandr2:amd64 2:1.5.2-2build1
2026-03-18 10:24:27 configure libllvm20:amd64 1:20.1.2-0ubuntu1~24.04.2 <none>
2026-03-18 10:24:27 status unpacked libllvm20:amd64 1:20.1.2-0ubuntu1~24.04.2
2026-03-18 10:24:27 status half-configured libllvm20:amd64 1:20.1.2-0ubuntu1~24.04.2
2026-03-18 10:24:27 status installed libllvm20:amd64 1:20.1.2-0ubuntu1~24.04.2
2026-03-18 10:24:27 configure libvulkan1:amd64 1.3.275.0-1build1 <none>
2026-03-18 10:24:27 status unpacked libvulkan1:amd64 1.3.275.0-1build1
2026-03-18 10:24:27 status half-configured libvulkan1:amd64 1.3.275.0-1build1
2026-03-18 10:24:27 status installed libvulkan1:amd64 1.3.275.0-1build1
2026-03-18 10:24:27 configure libxshmfence1:amd64 1.3-1build5 <none>
2026-03-18 10:24:27 status unpacked libxshmfence1:amd64 1.3-1build5
2026-03-18 10:24:27 status half-configured libxshmfence1:amd64 1.3-1build5
2026-03-18 10:24:27 status installed libxshmfence1:amd64 1.3-1build5
2026-03-18 10:24:27 configure libxcb-randr0:amd64 1.15-1ubuntu2 <none>
2026-03-18 10:24:27 status unpacked libxcb-randr0:amd64 1.15-1ubuntu2
2026-03-18 10:24:27 status half-configured libxcb-randr0:amd64 1.15-1ubuntu2
2026-03-18 10:24:27 status installed libxcb-randr0:amd64 1.15-1ubuntu2
2026-03-18 10:24:27 configure libxcvt0:amd64 0.1.2-1build1 <none>
2026-03-18 10:24:27 status unpacked libxcvt0:amd64 0.1.2-1build1
2026-03-18 10:24:27 status half-configured libxcvt0:amd64 0.1.2-1build1
2026-03-18 10:24:27 status installed libxcvt0:amd64 0.1.2-1build1
2026-03-18 10:24:27 configure libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2 <none>
2026-03-18 10:24:27 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:27 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:27 status installed libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:27 configure libxfont2:amd64 1:2.0.6-1build1 <none>
2026-03-18 10:24:27 status unpacked libxfont2:amd64 1:2.0.6-1build1
2026-03-18 10:24:27 status half-configured libxfont2:amd64 1:2.0.6-1build1
2026-03-18 10:24:27 status installed libxfont2:amd64 1:2.0.6-1build1
2026-03-18 10:24:27 configure libdrm-amdgpu1:amd64 2.4.125-1ubuntu0.1~24.04.1 <none>
2026-03-18 10:24:27 status unpacked libdrm-amdgpu1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:27 status half-configured libdrm-amdgpu1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:27 status installed libdrm-amdgpu1:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-03-18 10:24:27 configure libwayland-client0:amd64 1.22.0-2.1build1 <none>
2026-03-18 10:24:27 status unpacked libwayland-client0:amd64 1.22.0-2.1build1
2026-03-18 10:24:27 status half-configured libwayland-client0:amd64 1.22.0-2.1build1
2026-03-18 10:24:27 status installed libwayland-client0:amd64 1.22.0-2.1build1
2026-03-18 10:24:27 configure mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:27 status unpacked mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:27 status half-configured mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed mesa-vulkan-drivers:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure libice6:amd64 2:1.0.10-1build3 <none>
2026-03-18 10:24:28 status unpacked libice6:amd64 2:1.0.10-1build3
2026-03-18 10:24:28 status half-configured libice6:amd64 2:1.0.10-1build3
2026-03-18 10:24:28 status installed libice6:amd64 2:1.0.10-1build3
2026-03-18 10:24:28 configure mesa-libgallium:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:28 status unpacked mesa-libgallium:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status half-configured mesa-libgallium:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed mesa-libgallium:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure libgbm1:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:28 status unpacked libgbm1:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status half-configured libgbm1:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed libgbm1:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure libxcursor1:amd64 1:1.2.1-1build1 <none>
2026-03-18 10:24:28 status unpacked libxcursor1:amd64 1:1.2.1-1build1
2026-03-18 10:24:28 status half-configured libxcursor1:amd64 1:1.2.1-1build1
2026-03-18 10:24:28 status installed libxcursor1:amd64 1:1.2.1-1build1
2026-03-18 10:24:28 configure libgl1-mesa-dri:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:28 status unpacked libgl1-mesa-dri:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status half-configured libgl1-mesa-dri:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed libgl1-mesa-dri:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure xfonts-utils:amd64 1:7.7+6build3 <none>
2026-03-18 10:24:28 status unpacked xfonts-utils:amd64 1:7.7+6build3
2026-03-18 10:24:28 status half-configured xfonts-utils:amd64 1:7.7+6build3
2026-03-18 10:24:28 status installed xfonts-utils:amd64 1:7.7+6build3
2026-03-18 10:24:28 configure xcvt:amd64 0.1.2-1build1 <none>
2026-03-18 10:24:28 status unpacked xcvt:amd64 0.1.2-1build1
2026-03-18 10:24:28 status half-configured xcvt:amd64 0.1.2-1build1
2026-03-18 10:24:28 status installed xcvt:amd64 0.1.2-1build1
2026-03-18 10:24:28 configure xfonts-base:all 1:1.0.5+nmu1 <none>
2026-03-18 10:24:28 status unpacked xfonts-base:all 1:1.0.5+nmu1
2026-03-18 10:24:28 status half-configured xfonts-base:all 1:1.0.5+nmu1
2026-03-18 10:24:28 status installed xfonts-base:all 1:1.0.5+nmu1
2026-03-18 10:24:28 configure libegl-mesa0:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:28 status unpacked libegl-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status half-configured libegl-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed libegl-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure libnotify4:amd64 0.8.3-1build2 <none>
2026-03-18 10:24:28 status unpacked libnotify4:amd64 0.8.3-1build2
2026-03-18 10:24:28 status half-configured libnotify4:amd64 0.8.3-1build2
2026-03-18 10:24:28 status installed libnotify4:amd64 0.8.3-1build2
2026-03-18 10:24:28 configure libnotify-bin:amd64 0.8.3-1build2 <none>
2026-03-18 10:24:28 status unpacked libnotify-bin:amd64 0.8.3-1build2
2026-03-18 10:24:28 status half-configured libnotify-bin:amd64 0.8.3-1build2
2026-03-18 10:24:28 status installed libnotify-bin:amd64 0.8.3-1build2
2026-03-18 10:24:28 configure libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2 <none>
2026-03-18 10:24:28 status unpacked libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:28 status half-configured libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:28 status installed libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-03-18 10:24:28 configure libegl1:amd64 1.7.0-1build1 <none>
2026-03-18 10:24:28 status unpacked libegl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 status half-configured libegl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 status installed libegl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 configure libsm6:amd64 2:1.2.3-1build3 <none>
2026-03-18 10:24:28 status unpacked libsm6:amd64 2:1.2.3-1build3
2026-03-18 10:24:28 status half-configured libsm6:amd64 2:1.2.3-1build3
2026-03-18 10:24:28 status installed libsm6:amd64 2:1.2.3-1build3
2026-03-18 10:24:28 configure libglx-mesa0:amd64 25.2.8-0ubuntu0.24.04.1 <none>
2026-03-18 10:24:28 status unpacked libglx-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status half-configured libglx-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 status installed libglx-mesa0:amd64 25.2.8-0ubuntu0.24.04.1
2026-03-18 10:24:28 configure libglx0:amd64 1.7.0-1build1 <none>
2026-03-18 10:24:28 status unpacked libglx0:amd64 1.7.0-1build1
2026-03-18 10:24:28 status half-configured libglx0:amd64 1.7.0-1build1
2026-03-18 10:24:28 status installed libglx0:amd64 1.7.0-1build1
2026-03-18 10:24:28 configure libgl1:amd64 1.7.0-1build1 <none>
2026-03-18 10:24:28 status unpacked libgl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 status half-configured libgl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 status installed libgl1:amd64 1.7.0-1build1
2026-03-18 10:24:28 configure libxt6t64:amd64 1:1.2.1-1.2build1 <none>
2026-03-18 10:24:28 status unpacked libxt6t64:amd64 1:1.2.1-1.2build1
2026-03-18 10:24:28 status half-configured libxt6t64:amd64 1:1.2.1-1.2build1
2026-03-18 10:24:28 status installed libxt6t64:amd64 1:1.2.1-1.2build1
2026-03-18 10:24:28 configure libxmu6:amd64 2:1.1.3-3build2 <none>
2026-03-18 10:24:28 status unpacked libxmu6:amd64 2:1.1.3-3build2
2026-03-18 10:24:28 status half-configured libxmu6:amd64 2:1.1.3-3build2
2026-03-18 10:24:28 status installed libxmu6:amd64 2:1.1.3-3build2
2026-03-18 10:24:28 configure libxaw7:amd64 2:1.0.14-1build2 <none>
2026-03-18 10:24:28 status unpacked libxaw7:amd64 2:1.0.14-1build2
2026-03-18 10:24:28 status half-configured libxaw7:amd64 2:1.0.14-1build2
2026-03-18 10:24:28 status installed libxaw7:amd64 2:1.0.14-1build2
2026-03-18 10:24:28 configure x11-xserver-utils:amd64 7.7+10build2 <none>
2026-03-18 10:24:28 status unpacked x11-xserver-utils:amd64 7.7+10build2
2026-03-18 10:24:28 status half-configured x11-xserver-utils:amd64 7.7+10build2
2026-03-18 10:24:28 status installed x11-xserver-utils:amd64 7.7+10build2
2026-03-18 10:24:28 configure x11-xkb-utils:amd64 7.7+8build2 <none>
2026-03-18 10:24:28 status unpacked x11-xkb-utils:amd64 7.7+8build2
2026-03-18 10:24:28 status half-configured x11-xkb-utils:amd64 7.7+8build2
2026-03-18 10:24:28 status installed x11-xkb-utils:amd64 7.7+8build2
2026-03-18 10:24:28 configure xserver-common:all 2:21.1.12-1ubuntu1.5 <none>
2026-03-18 10:24:28 status unpacked xserver-common:all 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 status half-configured xserver-common:all 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 status installed xserver-common:all 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 configure xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5 <none>
2026-03-18 10:24:28 status unpacked xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 status half-configured xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 status installed xserver-xorg-core:amd64 2:21.1.12-1ubuntu1.5
2026-03-18 10:24:28 configure virtualbox-guest-x11:amd64 7.0.16-dfsg-2ubuntu1.1 <none>
2026-03-18 10:24:28 status unpacked virtualbox-guest-x11:amd64 7.0.16-dfsg-2ubuntu1.1
